,Unnamed: 0,AVG_Per_Comp,AVG_Per_Rec,AVG_Per_Rush,CMP,CMP%,INT,LNG,Name,Passing_ATT,Passing_YDS,REC,RTG,Recieving_YDS,Rushing_ATT,Rushing_YDS,SACK,SYL,TD
1226,8,,,25.0,,,,29,Amari Rodgers WR,,,,,,2.0,50.0,,,1
1227,9,,,5.0,,,,6,Ben Batson QB,,,,,,4.0,20.0,,,0
1228,0,,19.9,,,,,65,Tee Higgins WR,,,56.0,,1115.0,,,,,13
1229,1,,12.9,,,,,59,Justyn Ross WR,,,61.0,,789.0,,,,,8
1230,10,,10.0,,,,,15,T.J. Chase WR,,,7.0,,70.0,,,,,0
1231,11,,4.6,,,,,10,J.C. Chalk TE,,,13.0,,60.0,,,,,0
1232,12,,10.6,,,,,15,Davis Allen TE,,,5.0,,53.0,,,,,0
1233,13,,10.3,,,,,19,Luke Price TE,,,4.0,,41.0,,,,,0
1234,14,,6.5,,,,,12,Darien Rencher RB,,,4.0,,26.0,,,,,0
1235,15,,20.0,,,,,20,Jaelyn Lay TE,,,1.0,,20.0,,,,,0
1236,16,,5.3,,,,,8,Brannon Spector WR,,,3.0,,16.0,,,,,0
1237,17,,5.5,,,,,11,Drew Swinney WR,,,2.0,,11.0,,,,,0
1238,18,,8.0,,,,,8,Carter Groomes WR,,,1.0,,8.0,,,,,0
1239,19,,8.0,,,,,8,Will Brown WR,,,1.0,,8.0,,,,,0
1240,2,,14.9,,,,,87,Amari Rodgers WR,,,28.0,,418.0,,,,,4
1241,20,,5.0,,,,,5,J.L. Banks TE,,,1.0,,5.0,,,,,0
1242,21,,13.3,,,,,87,Total,,,308.0,,4091.0,,,,,40
1243,3,,12.4,,,,,53,Travis Etienne RB,,,32.0,,396.0,,,,,4
1244,4,,16.0,,,,,63,Diondre Overton WR,,,22.0,,352.0,,,,,3
1245,5,,14.1,,,,,37,Joe Ngata WR,,,17.0,,240.0,,,,,3
1246,6,,14.2,,,,,57,Frank Ladson Jr. WR,,,9.0,,128.0,,,,,3
1247,7,,8.1,,,,,26,Cornell Powell WR,,,15.0,,122.0,,,,,2
1248,8,,9.2,,,,,55,Lyn-J Dixon RB,,,13.0,,119.0,,,,,0
1249,9,,7.8,,,,,30,Will Swinney WR,,,12.0,,94.0,,,,,0
1250,0,5.8,,,209.0,58.5,11.0,49,Quentin Harris QB,357.0,2078.0,,116.1,,,,28.0,-140.0,16
1251,1,3.8,,,3.0,23.1,1.0,23,Chris Katrenick QB,13.0,49.0,,64.7,,,,0.0,0.0,1
1252,2,25.0,,,1.0,100.0,0.0,25,Jalon Calhoun WR,1.0,25.0,,640.0,,,,0.0,0.0,1
1253,3,0.0,,,0.0,0.0,1.0,0,Deon Jackson RB,1.0,0.0,,-200.0,,,,0.0,0.0,0
1254,4,0.0,,,0.0,0.0,0.0,0,Jake Bobo WR,1.0,0.0,,0.0,,,,0.0,0.0,0
1255,5,0.0,,,0.0,0.0,0.0,0,Austin Parker P,1.0,0.0,,0.0,,,,0.0,0.0,0
1256,6,0.0,,,0.0,0.0,1.0,0,Aaron Young WR,2.0,0.0,,-100.0,,,,0.0,0.0,0
1257,7,0.0,,,0.0,0.0,0.0,0,-,2.0,0.0,,0.0,,,,0.0,0.0,0
1258,8,5.7,,,213.0,56.3,14.0,49,Total,378.0,2152.0,,112.5,,,,28.0,-140.0,18
1259,0,,,3.7,,,,32,Deon Jackson RB,,,,,,172.0,641.0,,,6
1260,1,,,3.2,,,,65,Quentin Harris QB,,,,,,160.0,510.0,,,7
1261,10,,,0.5,,,,3,Jalon Calhoun WR,,,,,,4.0,2.0,,,0
1262,11,,,-5.8,,,,0,-,,,,,,8.0,-46.0,,,0
1263,12,,,3.6,,,,65,Total,,,,,,495.0,1804.0,,,16
1264,2,,,4.8,,,,42,Mataeo Durant RB,,,,,,97.0,461.0,,,1
1265,3,,,4.7,,,,16,Brittain Brown RB,,,,,,12.0,56.0,,,0
1266,4,,,3.6,,,,11,Chris Katrenick QB,,,,,,13.0,47.0,,,1
1267,5,,,15.0,,,,28,Austin Parker P,,,,,,3.0,45.0,,,0
1268,6,,,2.8,,,,23,Jaylen Coleman RB,,,,,,15.0,42.0,,,0
1269,7,,,6.7,,,,9,Eli Pancol WR,,,,,,3.0,20.0,,,1
1270,8,,,3.0,,,,7,Elijah Deveaux RB,,,,,,6.0,18.0,,,0
1271,9,,,4.0,,,,7,Jordan Waters RB,,,,,,2.0,8.0,,,0
1272,0,,9.1,,,,,49,Jalon Calhoun WR,,,46.0,,420.0,,,,,4
1273,1,,7.7,,,,,23,Noah Gray TE,,,51.0,,392.0,,,,,3
1274,10,,6.5,,,,,10,Brittain Brown RB,,,2.0,,13.0,,,,,0
1275,11,,7.0,,,,,7,Jake Marwede TE,,,1.0,,7.0,,,,,0
1276,12,,10.1,,,,,49,Total,,,213.0,,2152.0,,,,,18
1277,2,,12.7,,,,,29,Aaron Young WR,,,29.0,,367.0,,,,,3
1278,3,,12.9,,,,,37,Scott Bracey WR,,,21.0,,270.0,,,,,2
1279,4,,9.1,,,,,44,Deon Jackson RB,,,21.0,,192.0,,,,,2
1280,5,,16.3,,,,,41,Darrell Harding Jr. WR,,,8.0,,130.0,,,,,0
1281,6,,12.2,,,,,17,Jake Bobo WR,,,10.0,,122.0,,,,,0
1282,7,,7.3,,,,,22,Mataeo Durant RB,,,16.0,,117.0,,,,,1
1283,8,,15.2,,,,,39,Eli Pancol WR,,,6.0,,91.0,,,,,3
1284,9,,15.5,,,,,26,Damond Philyaw-Johnson WR,,,2.0,,31.0,,,,,0
1285,0,8.0,,,184.0,63.0,11.0,91,James Blackman QB,292.0,2339.0,,142.0,,,,27.0,-163.0,17
1286,1,8.1,,,84.0,68.9,2.0,64,Alex Hornibrook QB,122.0,986.0,,152.4,,,,20.0,-127.0,7
1287,2,7.2,,,6.0,54.5,0.0,63,Jordan Travis QB,11.0,79.0,,114.9,,,,1.0,-5.0,0
1288,3,8.3,,,4.0,66.7,0.0,18,Cam Akers RB,6.0,50.0,,136.7,,,,0.0,0.0,0
1289,4,25.0,,,1.0,100.0,0.0,25,D.J. Matthews WR,1.0,25.0,,310.0,,,,0.0,0.0,0
1290,5,8.1,,,279.0,64.6,13.0,91,Total,432.0,3479.0,,144.5,,,,48.0,-295.0,24
1291,0,,,5.0,,,,50,Cam Akers RB,,,,,,231.0,1144.0,,,14
1292,1,,,4.7,,,,40,Khalan Laborn RB,,,,,,63.0,297.0,,,4
1293,10,,,2.3,,,,14,Tamorrion Terry WR,,,,,,4.0,9.0,,,0
1294,11,,,9.0,,,,9,Jordan Young WR,,,,,,1.0,9.0,,,0
1295,12,,,-2.4,,,,15,Alex Hornibrook QB,,,,,,29.0,-71.0,,,0
1296,13,,,3.8,,,,66,Total,,,,,,477.0,1829.0,,,24
1297,2,,,9.9,,,,66,Jordan Travis QB,,,,,,23.0,228.0,,,3
1298,3,,,5.0,,,,17,Deonte Sheffield RB,,,,,,27.0,135.0,,,1
1299,4,,,4.4,,,,11,Treshaun Ward RB,,,,,,10.0,44.0,,,0
1300,5,,,0.6000000000000001,,,,35,James Blackman QB,,,,,,68.0,41.0,,,1
1301,6,,,9.5,,,,14,Keyshawn Helton WR,,,,,,2.0,19.0,,,0
1302,7,,,4.5,,,,10,D.J. Matthews WR,,,,,,4.0,18.0,,,0
1303,8,,,7.5,,,,12,Ontaria Wilson WR,,,,,,2.0,15.0,,,1
1304,9,,,2.5,,,,11,Tre'Shaun Harrison WR,,,,,,4.0,10.0,,,0
1305,0,,19.8,,,,,91,Tamorrion Terry WR,,,60.0,,1188.0,,,,,9
1306,1,,9.9,,,,,60,D.J. Matthews WR,,,36.0,,355.0,,,,,3
1307,10,,6.6,,,,,16,Khalan Laborn RB,,,10.0,,66.0,,,,,0
1308,11,,15.3,,,,,29,Jordan Young WR,,,4.0,,61.0,,,,,0
1309,12,,7.2,,,,,24,Camren McDonald TE,,,6.0,,43.0,,,,,0
1310,13,,18.0,,,,,18,Jordan Travis QB,,,1.0,,18.0,,,,,0
1311,14,,6.0,,,,,6,Alex Hornibrook QB,,,1.0,,6.0,,,,,0
1312,15,,2.0,,,,,2,James Blackman QB,,,1.0,,2.0,,,,,0
1313,16,,1.0,,,,,1,Deonte Sheffield RB,,,1.0,,1.0,,,,,0
1314,17,,-1.0,,,,,3,Adarius Dent WR,,,2.0,,-2.0,,,,,0
1315,18,,12.5,,,,,91,Total,,,279.0,,3479.0,,,,,24
1316,2,,10.7,,,,,47,Tre'Shaun Harrison WR,,,27.0,,289.0,,,,,2
1317,3,,10.5,,,,,30,Tre' McKitty TE,,,23.0,,241.0,,,,,0
1318,4,,14.1,,,,,58,Keyshawn Helton WR,,,17.0,,239.0,,,,,3
1319,5,,10.8,,,,,40,Ontaria Wilson WR,,,21.0,,227.0,,,,,1
1320,6,,7.5,,,,,44,Cam Akers RB,,,30.0,,225.0,,,,,4
1321,7,,14.7,,,,,63,Gabe Nabers TE,,,15.0,,221.0,,,,,2
1322,8,,11.6,,,,,49,Keith Gavin WR,,,18.0,,208.0,,,,,0
1323,9,,15.2,,,,,51,Warren Thompson WR,,,6.0,,91.0,,,,,0
1324,0,6.0,,,87.0,45.1,7.0,59,James Graham QB,193.0,1164.0,,109.0,,,,17.0,-118.0,12
1325,1,5.1,,,21.0,56.8,1.0,33,Lucas Johnson QB,37.0,187.0,,102.7,,,,4.0,-25.0,1
1326,2,6.8,,,11.0,42.3,2.0,54,Tobias Oliver QB,26.0,177.0,,84.1,,,,4.0,-22.0,0
1327,3,41.0,,,1.0,100.0,0.0,41,Pressley Harvin III P,1.0,41.0,,774.4,,,,0.0,0.0,1
1328,4,3.2,,,4.0,33.3,0.0,17,Jordan Yates QB,12.0,38.0,,59.9,,,,3.0,-17.0,0
1329,5,6.0,,,124.0,46.1,10.0,59,Total,269.0,1607.0,,106.0,,,,28.0,-182.0,14
1330,0,,,5.2,,,,48,Jordan Mason RB,,,,,,172.0,899.0,,,7
1331,1,,,2.9,,,,26,James Graham QB,,,,,,99.0,290.0,,,3
1332,10,,,0.5,,,,4,Nathan Cottrell RB,,,,,,2.0,1.0,,,0
1333,11,,,-3.0,,,,0,-,,,,,,9.0,-27.0,,,0
1334,12,,,4.1,,,,48,Total,,,,,,448.0,1829.0,,,12
1335,2,,,5.1,,,,39,Tobias Oliver QB,,,,,,55.0,279.0,,,2
1336,3,,,3.4,,,,16,Jamious Griffin RB,,,,,,37.0,125.0,,,0
1337,4,,,4.4,,,,20,Jerry Howard Jr. RB,,,,,,23.0,102.0,,,0
1338,5,,,6.5,,,,25,Dontae Smith RB,,,,,,10.0,65.0,,,0
1339,6,,,2.0,,,,13,Lucas Johnson QB,,,,,,22.0,43.0,,,0
1340,7,,,4.6,,,,17,Christian Malloy RB,,,,,,7.0,32.0,,,0
1341,8,,,1.6,,,,13,Jordan Yates QB,,,,,,11.0,18.0,,,0
1342,9,,,2.0,,,,2,Ahmarean Brown WR,,,,,,1.0,2.0,,,0
1343,0,,18.9,,,,,59,Ahmarean Brown WR,,,21.0,,396.0,,,,,7
1344,1,,13.1,,,,,39,Adonicas Sanders WR,,,19.0,,249.0,,,,,0
1345,10,,6.1,,,,,11,Jordan Mason RB,,,7.0,,43.0,,,,,0
1346,11,,6.5,,,,,10,Dontae Smith RB,,,2.0,,13.0,,,,,0
1347,12,,5.5,,,,,6,Jamious Griffin RB,,,2.0,,11.0,,,,,0
1348,13,,3.0,,,,,3,Dylan Leonard TE,,,2.0,,6.0,,,,,0
1349,14,,4.0,,,,,4,Peje' Harris WR,,,1.0,,4.0,,,,,0
1350,15,,2.0,,,,,2,Pressley Harvin III P,,,1.0,,2.0,,,,,0
1351,16,,2.0,,,,,2,Jair Hawkins-Anderson DB,,,1.0,,2.0,,,,,0
1352,17,,13.0,,,,,59,Total,,,124.0,,1607.0,,,,,14
1353,2,,15.0,,,,,54,Malachi Carter WR,,,16.0,,240.0,,,,,2
1354,3,,8.7,,,,,38,Tyler Davis TE,,,17.0,,148.0,,,,,1
1355,4,,19.1,,,,,33,Jalen Camp WR,,,7.0,,134.0,,,,,1
1356,5,,9.6,,,,,37,Tobias Oliver QB,,,11.0,,106.0,,,,,1
1357,6,,15.3,,,,,54,Jerry Howard Jr. RB,,,6.0,,92.0,,,,,1
1358,7,,20.0,,,,,41,Nathan Cottrell RB,,,3.0,,60.0,,,,,1
1359,8,,26.5,,,,,34,Josh Blancato WR,,,2.0,,53.0,,,,,0
1360,9,,8.0,,,,,13,Dylan Deveney TE,,,6.0,,48.0,,,,,0
1361,0,11.5,,,112.0,62.6,5.0,90,Micale Cunningham QB,179.0,2065.0,,194.4,,,,25.0,-129.0,22
1362,1,8.6,,,40.0,56.3,3.0,62,Evan Conley QB,71.0,613.0,,139.0,,,,10.0,-63.0,4
1363,2,7.2,,,24.0,52.2,1.0,50,Jawon Pass QB,46.0,330.0,,136.8,,,,4.0,-28.0,4
1364,3,8.3,,,1.0,25.0,0.0,33,Tutu Atwell WR,4.0,33.0,,176.8,,,,0.0,0.0,1
1365,4,7.0,,,1.0,100.0,0.0,7,Ryan Chalifoux PK,1.0,7.0,,488.8,,,,0.0,0.0,1
1366,5,0.0,,,0.0,0.0,0.0,0,-,1.0,0.0,,0.0,,,,0.0,0.0,0
1367,6,10.1,,,178.0,58.9,9.0,90,Total,302.0,3048.0,,172.7,,,,39.0,-220.0,32
1368,0,,,5.8,,,,66,Javian Hawkins RB,,,,,,264.0,1525.0,,,9
1369,1,,,4.6,,,,58,Hassan Hall RB,,,,,,108.0,501.0,,,5
1370,10,,,4.9,,,,66,Total,,,,,,568.0,2767.0,,,23
1371,2,,,4.0,,,,48,Micale Cunningham QB,,,,,,122.0,482.0,,,6
1372,3,,,5.2,,,,24,Jawon Pass QB,,,,,,20.0,104.0,,,2
1373,4,,,2.9,,,,41,Evan Conley QB,,,,,,30.0,88.0,,,1
1374,5,,,5.4,,,,12,Maurice Burkley RB,,,,,,8.0,43.0,,,0
1375,6,,,3.6,,,,11,Tutu Atwell WR,,,,,,8.0,29.0,,,0
1376,7,,,9.0,,,,9,Tabarius Peterson DL,,,,,,1.0,9.0,,,0
1377,8,,,1.0,,,,1,Trenell Troutman DB,,,,,,1.0,1.0,,,0
1378,9,,,-2.5,,,,0,-,,,,,,6.0,-15.0,,,0
1379,0,,18.2,,,,,90,Tutu Atwell WR,,,70.0,,1276.0,,,,,12
1380,1,,18.1,,,,,74,Dez Fitzpatrick WR,,,35.0,,635.0,,,,,6
1381,10,,6.3,,,,,9,Thomas Jackson WR,,,3.0,,19.0,,,,,0
1382,11,,12.0,,,,,12,Josh Johnson WR,,,1.0,,12.0,,,,,0
1383,12,,9.0,,,,,9,Tobias Little TE,,,1.0,,9.0,,,,,0
1384,13,,8.0,,,,,8,Isaac Martin TE,,,1.0,,8.0,,,,,0
1385,14,,3.5,,,,,6,Ean Pfeifer TE,,,2.0,,7.0,,,,,2
1386,15,,-5.0,,,,,0,Jawon Pass QB,,,1.0,,-5.0,,,,,0
1387,16,,17.1,,,,,90,Total,,,178.0,,3048.0,,,,,32
1388,2,,21.8,,,,,77,Seth Dawkins WR,,,16.0,,348.0,,,,,3
1389,3,,14.6,,,,,48,Marshon Ford TE,,,20.0,,292.0,,,,,7
1390,4,,22.5,,,,,35,Justin Marshall WR,,,6.0,,135.0,,,,,0
1391,5,,12.2,,,,,22,Keion Wakefield WR,,,6.0,,73.0,,,,,0
1392,6,,17.3,,,,,28,Jordan Davis TE,,,4.0,,69.0,,,,,1
1393,7,,20.3,,,,,26,Devante Peete WR,,,3.0,,61.0,,,,,1
1394,8,,14.5,,,,,40,Javian Hawkins RB,,,4.0,,58.0,,,,,0
1395,9,,10.2,,,,,14,Hassan Hall RB,,,5.0,,51.0,,,,,0
1396,0,7.9,,,169.0,61.2,7.0,67,Jarren Williams QB,276.0,2187.0,,145.4,,,,34.0,-221.0,19
1397,1,6.6,,,85.0,53.5,3.0,51,N'Kosi Perry QB,159.0,1045.0,,121.5,,,,15.0,-91.0,8
1398,2,7.0,,,1.0,100.0,0.0,7,Tate Martell QB,1.0,7.0,,158.8,,,,2.0,-4.0,0
1399,3,7.4,,,255.0,58.4,10.0,67,Total,437.0,3239.0,,136.4,,,,51.0,-316.0,27
1400,0,,,6.0,,,,62,DeeJay Dallas RB,,,,,,115.0,693.0,,,8
1401,1,,,5.1,,,,46,Cam'Ron Harris RB,,,,,,114.0,576.0,,,5
1402,10,,,3.0,,,,5,K.J. Osborn WR,,,,,,5.0,15.0,,,0
1403,11,,,1.0,,,,6,Tate Martell QB,,,,,,7.0,7.0,,,0
1404,12,,,7.0,,,,7,Jeremiah Payton WR,,,,,,1.0,7.0,,,0
1405,13,,,4.0,,,,4,Bubba Baxa PK,,,,,,1.0,4.0,,,0
1406,14,,,0.0,,,,0,Brevin Jordan TE,,,,,,1.0,0.0,,,0
1407,15,,,-1.0,,,,18,Jarren Williams QB,,,,,,67.0,-68.0,,,0
1408,16,,,3.8,,,,62,Total,,,,,,407.0,1535.0,,,16
1409,2,,,4.0,,,,21,Robert Burns RB,,,,,,29.0,116.0,,,0
1410,3,,,1.2,,,,17,N'Kosi Perry QB,,,,,,38.0,44.0,,,2
1411,4,,,5.9,,,,16,Jeff Thomas WR,,,,,,7.0,41.0,,,0
1412,5,,,10.0,,,,33,Dee Wiggins WR,,,,,,3.0,30.0,,,0
1413,6,,,7.7,,,,21,Mark Pope WR,,,,,,3.0,23.0,,,0
1414,7,,,5.5,,,,23,Mike Harley WR,,,,,,4.0,22.0,,,0
1415,8,,,21.0,,,,21,Lou Hedley P,,,,,,1.0,21.0,,,0
1416,9,,,3.6,,,,7,Jimmy Murphy DB,,,,,,5.0,18.0,,,1
1417,0,,10.9,,,,,32,K.J. Osborn WR,,,50.0,,547.0,,,,,5
1418,1,,14.1,,,,,51,Brevin Jordan TE,,,35.0,,495.0,,,,,2
1419,10,,16.5,,,,,25,Michael Irvin II TE,,,2.0,,33.0,,,,,0
1420,11,,23.0,,,,,23,Jeremiah Payton WR,,,1.0,,23.0,,,,,0
1421,12,,10.5,,,,,15,Robert Burns RB,,,2.0,,21.0,,,,,1
1422,13,,6.5,,,,,11,Michael Parrott FB,,,2.0,,13.0,,,,,0
1423,14,,1.5,,,,,2,Larry Hodges TE,,,2.0,,3.0,,,,,2
1424,15,,12.7,,,,,67,Total,,,255.0,,3239.0,,,,,27
1425,2,,12.8,,,,,41,Mike Harley WR,,,38.0,,485.0,,,,,3
1426,3,,12.2,,,,,39,Jeff Thomas WR,,,31.0,,379.0,,,,,3
1427,4,,16.8,,,,,67,Dee Wiggins WR,,,20.0,,335.0,,,,,4
1428,5,,18.3,,,,,38,Will Mallory TE,,,16.0,,293.0,,,,,2
1429,6,,14.8,,,,,54,Mark Pope WR,,,18.0,,266.0,,,,,2
1430,7,,10.0,,,,,42,DeeJay Dallas RB,,,14.0,,140.0,,,,,2
1431,8,,7.4,,,,,19,Cam'Ron Harris RB,,,16.0,,118.0,,,,,1
1432,9,,11.0,,,,,19,Brian Hightower WR,,,8.0,,88.0,,,,,0
1433,0,5.8,,,101.0,48.1,5.0,55,Devin Leary QB,210.0,1219.0,,104.7,,,,9.0,-48.0,8
1434,1,6.1,,,86.0,57.3,1.0,48,Matthew McKay QB,150.0,910.0,,113.6,,,,3.0,-17.0,3
1435,2,5.6,,,54.0,55.7,4.0,37,Bailey Hockman QB,97.0,546.0,,98.1,,,,6.0,-53.0,1
1436,3,14.8,,,3.0,60.0,0.0,32,Thayer Thomas WR,5.0,74.0,,316.3,,,,0.0,0.0,2
1437,4,0.0,,,0.0,0.0,0.0,0,Keyon Lesane WR,1.0,0.0,,0.0,,,,0.0,0.0,0
1438,5,5.9,,,244.0,52.7,10.0,55,Total,463.0,2749.0,,108.2,,,,18.0,-118.0,14
1439,0,,,5.5,,,,53,Zonovan Knight RB,,,,,,136.0,745.0,,,5
1440,1,,,5.2,,,,41,Jordan Houston RB,,,,,,101.0,526.0,,,2
1441,10,,,-0.5,,,,20,Bailey Hockman QB,,,,,,16.0,-8.0,,,0
1442,11,,,4.3,,,,53,Total,,,,,,418.0,1814.0,,,14
1443,2,,,3.8,,,,16,Ricky Person Jr. RB,,,,,,61.0,229.0,,,3
1444,3,,,2.5,,,,21,Matthew McKay QB,,,,,,25.0,63.0,,,4
1445,4,,,12.0,,,,24,Keyon Lesane WR,,,,,,5.0,60.0,,,0
1446,5,,,4.2,,,,19,Trent Pennix RB,,,,,,13.0,55.0,,,0
1447,6,,,17.7,,,,34,Tabari Hines WR,,,,,,3.0,53.0,,,0
1448,7,,,1.1,,,,13,Devin Leary QB,,,,,,40.0,46.0,,,0
1449,8,,,4.1,,,,11,Will Dabbs RB,,,,,,11.0,45.0,,,0
1450,9,,,9.0,,,,9,Payton Wilson LB,,,,,,1.0,9.0,,,0
1451,0,,10.3,,,,,37,Emeka Emezie WR,,,56.0,,576.0,,,,,2
1452,1,,14.3,,,,,55,Devin Carter WR,,,32.0,,456.0,,,,,0
1453,10,,15.3,,,,,24,Max Fisher WR,,,3.0,,46.0,,,,,0
1454,11,,6.4,,,,,16,Zonovan Knight RB,,,7.0,,45.0,,,,,0
1455,12,,13.3,,,,,20,Dylan Autenrieth TE,,,3.0,,40.0,,,,,0
1456,13,,7.5,,,,,11,Cecil Powell DB,,,4.0,,30.0,,,,,0
1457,14,,-1.0,,,,,-1,Eric Collins WR,,,1.0,,-1.0,,,,,0
1458,15,,11.3,,,,,55,Total,,,244.0,,2749.0,,,,,14
1459,2,,10.9,,,,,48,Tabari Hines WR,,,37.0,,402.0,,,,,2
1460,3,,15.2,,,,,39,Cary Angeline TE,,,25.0,,379.0,,,,,5
1461,4,,10.8,,,,,23,Thayer Thomas WR,,,31.0,,334.0,,,,,3
1462,5,,7.5,,,,,19,Jordan Houston RB,,,15.0,,112.0,,,,,0
1463,6,,12.4,,,,,45,Ricky Person Jr. RB,,,8.0,,99.0,,,,,1
1464,7,,7.2,,,,,19,Keyon Lesane WR,,,13.0,,93.0,,,,,0
1465,8,,11.4,,,,,32,Trent Pennix RB,,,7.0,,80.0,,,,,1
1466,9,,29.0,,,,,38,Jasiah Provillon WR,,,2.0,,58.0,,,,,0
1467,0,7.7,,,264.0,59.7,10.0,75,Holton Ahlers QB,442.0,3387.0,,135.3,,,,17.0,-150.0,21
1468,1,9.3,,,5.0,62.5,0.0,37,Reid Herring QB,8.0,74.0,,140.2,,,,0.0,0.0,0
1469,2,5.0,,,1.0,100.0,0.0,5,Bryan Gagg QB,1.0,5.0,,472.0,,,,0.0,0.0,1
1470,3,7.7,,,270.0,59.9,10.0,75,Total,451.0,3466.0,,136.1,,,,17.0,-150.0,22
1471,0,,,3.6,,,,32,Demetrius Mauney RB,,,,,,125.0,446.0,,,1
1472,1,,,3.3,,,,36,Holton Ahlers QB,,,,,,108.0,359.0,,,6
1473,10,,,-2.2,,,,0,-,,,,,,5.0,-11.0,,,0
1474,11,,,3.8,,,,43,Total,,,,,,449.0,1696.0,,,12
1475,2,,,4.0,,,,26,Darius Pinnix Jr. RB,,,,,,73.0,289.0,,,4
1476,3,,,4.2,,,,21,Trace Christian RB,,,,,,64.0,269.0,,,0
1477,4,,,4.8,,,,43,Tay Williams RB,,,,,,34.0,164.0,,,0
1478,5,,,3.4,,,,17,Hussein Howe RB,,,,,,20.0,68.0,,,0
1479,6,,,4.8,,,,17,Jsi Hatfield WR,,,,,,13.0,62.0,,,0
1480,7,,,6.8,,,,20,Tyler Snead WR,,,,,,4.0,27.0,,,0
1481,8,,,6.0,,,,10,Reid Herring QB,,,,,,2.0,12.0,,,1
1482,9,,,11.0,,,,11,Bryan Gagg QB,,,,,,1.0,11.0,,,0
1483,0,,16.8,,,,,75,C.J. Johnson WR,,,54.0,,908.0,,,,,4
1484,1,,11.5,,,,,57,Tyler Snead WR,,,66.0,,759.0,,,,,5
1485,10,,7.8,,,,,24,Jeremy Lewis TE,,,5.0,,39.0,,,,,1
1486,11,,6.3,,,,,24,Darius Pinnix Jr. RB,,,6.0,,38.0,,,,,0
1487,12,,8.0,,,,,11,Leroy Henley WR,,,4.0,,32.0,,,,,0
1488,13,,15.0,,,,,16,Hussein Howe RB,,,2.0,,30.0,,,,,0
1489,14,,6.3,,,,,8,Trace Christian RB,,,4.0,,25.0,,,,,0
1490,15,,2.4,,,,,5,Tay Williams RB,,,5.0,,12.0,,,,,0
1491,16,,6.0,,,,,6,Jonathan Johnson WR,,,1.0,,6.0,,,,,0
1492,17,,12.8,,,,,75,Total,,,270.0,,3466.0,,,,,22
1493,2,,12.4,,,,,72,Blake Proehl WR,,,54.0,,670.0,,,,,4
1494,3,,14.0,,,,,53,Deondre Farrier WR,,,22.0,,309.0,,,,,0
1495,4,,16.3,,,,,68,Jsi Hatfield WR,,,16.0,,260.0,,,,,2
1496,5,,11.8,,,,,45,Zech Byrd TE,,,11.0,,130.0,,,,,3
1497,6,,22.8,,,,,37,Audie Omotosho WR,,,5.0,,114.0,,,,,1
1498,7,,7.8,,,,,18,Demetrius Mauney RB,,,6.0,,47.0,,,,,0
1499,8,,11.3,,,,,20,Anthony Watley TE,,,4.0,,45.0,,,,,2
1500,9,,8.4,,,,,13,Mydreon Vines WR,,,5.0,,42.0,,,,,0
1501,0,8.6,,,259.0,61.4,7.0,68,Sam Howell QB,422.0,3641.0,,160.2,,,,36.0,-220.0,38
1502,1,12.0,,,3.0,75.0,0.0,31,Vincent Amendola QB,4.0,48.0,,175.8,,,,0.0,0.0,0
1503,2,18.0,,,1.0,100.0,0.0,18,Dyami Brown WR,1.0,18.0,,251.2,,,,0.0,0.0,0
1504,3,3.5,,,1.0,50.0,0.0,7,Jace Ruder QB,2.0,7.0,,79.4,,,,1.0,-7.0,0
1505,4,2.0,,,1.0,100.0,0.0,2,Rontavius Groves WR,1.0,2.0,,446.8,,,,0.0,0.0,1
1506,5,8.6,,,265.0,61.5,7.0,68,Total,431.0,3716.0,,160.5,,,,37.0,-227.0,39
1507,0,,,5.7,,,,60,Michael Carter RB,,,,,,177.0,1003.0,,,3
1508,1,,,5.6,,,,40,Javonte Williams RB,,,,,,166.0,933.0,,,5
1509,10,,,0.0,,,,0,Chazz Surratt LB,,,,,,1.0,0.0,,,0
1510,11,,,4.6,,,,60,Total,,,,,,528.0,2446.0,,,13
1511,2,,,6.7,,,,59,Antonio Williams RB,,,,,,48.0,322.0,,,3
1512,3,,,7.1,,,,35,Josh Henderson RB,,,,,,18.0,127.0,,,0
1513,4,,,0.4,,,,24,Sam Howell QB,,,,,,94.0,35.0,,,1
1514,5,,,5.5,,,,22,Jace Ruder QB,,,,,,4.0,22.0,,,0
1515,6,,,3.7,,,,8,Rontavius Groves WR,,,,,,3.0,11.0,,,0
1516,7,,,3.3,,,,12,British Brooks RB,,,,,,3.0,10.0,,,1
1517,8,,,3.0,,,,4,Dazz Newsome WR,,,,,,3.0,9.0,,,0
1518,9,,,2.0,,,,2,Dyami Brown WR,,,,,,1.0,2.0,,,0
1519,0,,20.3,,,,,66,Dyami Brown WR,,,51.0,,1034.0,,,,,12
1520,1,,14.1,,,,,57,Dazz Newsome WR,,,72.0,,1018.0,,,,,10
1521,10,,19.5,,,,,31,Roscoe Johnson WR,,,2.0,,39.0,,,,,0
1522,11,,7.7,,,,,18,Sam Howell QB,,,3.0,,23.0,,,,,1
1523,12,,5.0,,,,,9,Jake Bargas TE,,,3.0,,15.0,,,,,1
1524,13,,9.0,,,,,9,Kamari Morales TE,,,1.0,,9.0,,,,,0
1525,14,,2.0,,,,,7,Antonio Williams RB,,,2.0,,4.0,,,,,0
1526,15,,14.0,,,,,68,Total,,,265.0,,3716.0,,,,,39
